,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
194,194,7 0 9 7 - 1 8 - T A M A N   D E S A   U L U   P A U H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-18,",SIAP DENGAN: CCC PENUH,7097-18/10-2017/02823(P),24 Oct 2016,23 Oct 2017,"RM 308,000.00",0.00mps - 224.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"458,000.00","458,000.00",100.0,"[""6.448650, 100.339248""]",,https://teduh.kpkt.gov.my/project-swasta/7097-18,"(59, '7097-18')"
195,195,7 0 9 7 - 1 9 - T A M A N   U T A M A   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-19,",SIAP DENGAN: CCC PENUH,7097-19/12-2016/01280(P),18 Dec 2014,17 Dec 2016,"RM 306,000.00",0.00mps - 120.77mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"520,000.00","520,000.00",100.0,"[""6.454041, 100.196435""]",,https://teduh.kpkt.gov.my/project-swasta/7097-19,"(60, '7097-19')"
196,196,7 0 9 7 - 1 9 - T A M A N   U T A M A   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-19,",SIAP DENGAN: CCC PENUH,7097-19/12-2016/01280(P),18 Dec 2014,17 Dec 2016,"RM 306,000.00",0.00mps - 120.77mps,RUMAH BERKEMBAR,1.0,0,0,121,26,2,"306,000.00","378,000.00",100.0,"[""6.454041, 100.196435""]",,https://teduh.kpkt.gov.my/project-swasta/7097-19,"(60, '7097-19')"
197,197,7 0 9 7 - 2 0 - T A M A N   S R I   B I N T O N G   M A J U,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-20,",SIAP DENGAN: CCC PENUH,7097-20/05-2017/0358(P),07 May 2015,06 May 2017,"RM 300,450.00",0.00mps - 117.00mps,RUMAH BERKEMBAR,1.0,0,0,117,12,9,"300,450.00","358,600.00",100.0,"[""6.458965, 100.163322""]",,https://teduh.kpkt.gov.my/project-swasta/7097-20,"(61, '7097-20')"
198,198,7 0 9 7 - 2 0 - T A M A N   S R I   B I N T O N G   M A J U,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-20,",SIAP DENGAN: CCC PENUH,7097-20/05-2017/0358(P),07 May 2015,06 May 2017,"RM 300,450.00",0.00mps - 117.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"430,000.00","430,000.00",100.0,"[""6.458965, 100.163322""]",,https://teduh.kpkt.gov.my/project-swasta/7097-20,"(61, '7097-20')"
199,199,7 0 9 7 - 2 1 - T A M A N   U T A M A   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-21,",SIAP DENGAN: CCC PENUH,7097-21/02-2022/01272(P),16 Feb 2021,15 Feb 2022,"RM 418,000.00",209.00mps - 256.40mps,RUMAH SESEBUAH,2.0,0,0,256,1,0,"588,000.00","588,000.00",100.0,"[""6.455443, 100.200147""]",,https://teduh.kpkt.gov.my/project-swasta/7097-21,"(62, '7097-21')"
200,200,7 0 9 7 - 2 1 - T A M A N   U T A M A   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-21,",SIAP DENGAN: CCC PENUH,7097-21/02-2022/01272(P),16 Feb 2021,15 Feb 2022,"RM 418,000.00",209.00mps - 256.40mps,RUMAH BERKEMBAR,2.0,0,0,209,16,1,"418,000.00","438,000.00",100.0,"[""6.455443, 100.200147""]",,https://teduh.kpkt.gov.my/project-swasta/7097-21,"(62, '7097-21')"
201,201,7 0 9 7 - 2 2 - T A M A N   P U L A I   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-22,",SIAP DENGAN: CCC PENUH,7097-22/07-2018/0522(P),19 Jul 2016,18 Jul 2018,"RM 328,000.00","1,540.00mps",RUMAH TERES,2.0,0,0,"1,540",12,0,"328,000.00","428,000.00",100.0,"[""6.433344, 100.215610""]",,https://teduh.kpkt.gov.my/project-swasta/7097-22,"(63, '7097-22')"
202,202,7 0 9 7 - 2 3 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-23,",SIAP DENGAN: CCC PENUH,7097-23/08-2020/02598(P),08 Aug 2019,07 Aug 2020,"RM 338,000.00","2,024.00mps",RUMAH TERES,2.0,0,0,"2,024",20,7,"338,000.00","438,000.00",100.0,"[""6.428836, 100.213890""]",,https://teduh.kpkt.gov.my/project-swasta/7097-23,"(64, '7097-23')"
203,203,7 0 9 7 - 2 4 - T A M A N   P A U H   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-24,",BERJALAN LANCAR,7097-24/06-2024/1040(R)-(L),17 Jun 2023,16 Jun 2024,"RM 225,000.00",108.70mps - 206.24mps,RUMAH BERKEMBAR,2.0,4,3,206,16,8,"485,000.00","495,000.00",70.0,"[""6.438580, 100.304980""]",,https://teduh.kpkt.gov.my/project-swasta/7097-24,"(156, '7097-24')"
204,204,7 0 9 7 - 2 4 - T A M A N   P A U H   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-24,",BERJALAN LANCAR,7097-24/06-2024/1040(R)-(L),17 Jun 2023,16 Jun 2024,"RM 225,000.00",108.70mps - 206.24mps,RUMAH TERES,1.0,3,2,109,24,7,"225,000.00","333,000.00",70.0,"[""6.438580, 100.304980""]",,https://teduh.kpkt.gov.my/project-swasta/7097-24,"(156, '7097-24')"
205,205,7 0 9 7 - 2 4 - T A M A N   P A U H   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-24,",BERJALAN LANCAR,7097-24/06-2024/1040(R)-(L),17 Jun 2023,16 Jun 2024,"RM 225,000.00",108.70mps - 206.24mps,RUMAH BERKEMBAR,1.0,4,2,128,16,9,"365,000.00","375,000.00",70.0,"[""6.438580, 100.304980""]",,https://teduh.kpkt.gov.my/project-swasta/7097-24,"(156, '7097-24')"
206,206,7 0 9 7 - 2 5 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-25,",BERJALAN LANCAR,7097-25/09-2024/0016(R)-(L),28 Sep 2023,27 Sep 2024,"RM 328,000.00",125.41mps - 172.00mps,RUMAH SESEBUAH,1.0,0,0,172,1,1,"558,000.00","558,000.00",45.0,"[""6.432946, 100.210478""]",,https://teduh.kpkt.gov.my/project-swasta/7097-25,"(141, '7097-25')"
207,207,7 0 9 7 - 2 5 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-25,",BERJALAN LANCAR,7097-25/09-2024/0016(R)-(L),28 Sep 2023,27 Sep 2024,"RM 328,000.00",125.41mps - 172.00mps,RUMAH TERES,1.0,0,0,127,7,7,"328,000.00","418,000.00",45.0,"[""6.432946, 100.210478""]",,https://teduh.kpkt.gov.my/project-swasta/7097-25,"(141, '7097-25')"
208,208,7 0 9 7 - 2 5 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-25,",BERJALAN LANCAR,7097-25/09-2024/0016(R)-(L),28 Sep 2023,27 Sep 2024,"RM 328,000.00",125.41mps - 172.00mps,RUMAH BERKEMBAR,1.0,0,0,125,14,14,"338,000.00","428,000.00",45.0,"[""6.432946, 100.210478""]",,https://teduh.kpkt.gov.my/project-swasta/7097-25,"(141, '7097-25')"
209,209,7 0 9 7 - 2 6 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-26,",BERJALAN LANCAR,7097-26/11-2024/0028(R)-(L),10 Nov 2023,09 Nov 2024,"RM 303,000.00",111.00mps,RUMAH TERES,1.0,0,0,111,24,24,"303,000.00","405,000.00",70.0,"[""6.431680, 100.212149""]",,https://teduh.kpkt.gov.my/project-swasta/7097-26,"(142, '7097-26')"
210,210,7 0 9 7 - 2 7 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-27,",BERJALAN LANCAR,7097-27/03-2025/0343(N)-(L),28 Mar 2023,27 Mar 2025,"RM 398,000.00",145.00mps - 156.00mps,RUMAH BERKEMBAR,1.0,0,0,145,28,28,"398,000.00","398,000.00",12.5,"[""6.431389, 100.212461""]",,https://teduh.kpkt.gov.my/project-swasta/7097-27,"(143, '7097-27')"
211,211,7 0 9 7 - 2 7 - T A M A N   S E R I   P U L A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-27,",BERJALAN LANCAR,7097-27/03-2025/0343(N)-(L),28 Mar 2023,27 Mar 2025,"RM 398,000.00",145.00mps - 156.00mps,RUMAH SESEBUAH,1.0,0,0,156,2,2,"578,000.00","588,000.00",35.0,"[""6.431389, 100.212461""]",,https://teduh.kpkt.gov.my/project-swasta/7097-27,"(143, '7097-27')"
212,212,7 0 9 7 - 2 8 - T A M A N   J E L A P A N G   J A Y A   2,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-28,",BERJALAN LANCAR,7097-28/12-2025/1365(N)-(L),28 Dec 2023,27 Dec 2025,"RM 395,000.00","132.06mps - 5,673.00mps",RUMAH BERKEMBAR,1.0,0,0,132,18,15,"395,000.00","505,000.00",5.0,"[""6.438219, 100.211404""]",,https://teduh.kpkt.gov.my/project-swasta/7097-28,"(144, '7097-28')"
213,213,7 0 9 7 - 2 8 - T A M A N   J E L A P A N G   J A Y A   2,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-28,",BERJALAN LANCAR,7097-28/12-2025/1365(N)-(L),28 Dec 2023,27 Dec 2025,"RM 395,000.00","132.06mps - 5,673.00mps",RUMAH SESEBUAH,1.0,0,0,"4,962 - 5,673",3,2,"585,000.00","630,000.00",5.0,"[""6.438219, 100.211404""]",,https://teduh.kpkt.gov.my/project-swasta/7097-28,"(144, '7097-28')"
214,214,7 0 9 7 - 3 - T A M A N   D E S A   P U T R A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-3,",SIAP DENGAN: CFO PENUH,7097-3/89/2008(01),12 Jan 2007,11 Jan 2008,"RM 159,870.00",0.00mps,RUMAH TERES,2.0,0,0,0,11,11,"164,780.00","199,370.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-3,"(65, '7097-3')"
215,215,7 0 9 7 - 3 - T A M A N   D E S A   P U T R A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-3,",SIAP DENGAN: CFO PENUH,7097-3/89/2008(01),12 Jan 2007,11 Jan 2008,"RM 159,870.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,8,8,"159,870.00","162,160.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-3,"(65, '7097-3')"
216,216,7 0 9 7 - 3 - T A M A N   D E S A   P U T R A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-3,",SIAP DENGAN: CFO PENUH,7097-3/89/2008(01),12 Jan 2007,11 Jan 2008,"RM 159,870.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"183,830.00","187,460.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-3,"(65, '7097-3')"
217,217,7 0 9 7 - 5 - T A M A N   S E R I   P U L A I   ( F A S A   5 ),UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-5,",SIAP DENGAN: CFO PENUH,7097-5/1499/2008(07),20 Jul 2007,19 Jul 2008,"RM 122,200.00",0.00mps,RUMAH TERES,1.0,0,0,0,19,19,"122,200.00","126,780.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-5,"(66, '7097-5')"
218,218,7 0 9 7 - 5 - T A M A N   S E R I   P U L A I   ( F A S A   5 ),UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-5,",SIAP DENGAN: CFO PENUH,7097-5/1499/2008(07),20 Jul 2007,19 Jul 2008,"RM 122,200.00",0.00mps,RUMAH TERES,2.0,0,0,0,2,2,"193,800.00","174,080.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-5,"(66, '7097-5')"
219,219,7 0 9 7 - 6 - T A M A N   S E R I   P U L A I   ( F A S A   2 ),UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-6,",SIAP DENGAN: CCC PENUH,7097-6/04-2015/01579(P),04 Apr 2014,03 Apr 2015,"RM 237,272.00",124.00mps,RUMAH SESEBUAH,1.0,0,0,124,7,6,"380,830.00","398,360.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-6,"(67, '7097-6')"
220,220,7 0 9 7 - 6 - T A M A N   S E R I   P U L A I   ( F A S A   2 ),UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-6,",SIAP DENGAN: CCC PENUH,7097-6/04-2015/01579(P),04 Apr 2014,03 Apr 2015,"RM 237,272.00",124.00mps,RUMAH SESEBUAH,1.0,0,0,124,16,0,"237,272.00","278,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-6,"(67, '7097-6')"
221,221,7 0 9 7 - 6 - T A M A N   S E R I   P U L A I   ( F A S A   2 ),UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-6,",SIAP DENGAN: CCC PENUH,7097-6/04-2015/01579(P),04 Apr 2014,03 Apr 2015,"RM 237,272.00",124.00mps,RUMAH SESEBUAH,1.0,0,0,124,7,0,"343,190.00","346,750.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-6,"(67, '7097-6')"
222,222,7 0 9 7 - 7 - P T   1 1 3 9,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-7,",SIAP DENGAN: CCC PENUH,7097-7/2129/2012(03),17 Oct 2011,19 Mar 2012,"RM 296,600.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,24,24,"296,600.00","343,230.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-7,"(68, '7097-7')"
223,223,7 0 9 7 - 9 - T A M A N   U T A M A   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-9,",SIAP DENGAN: CCC PENUH,7097-9/59/2012(01),12 Jan 2011,11 Jan 2012,"RM 235,300.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,20,0,"235,300.00","254,380.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-9,"(69, '7097-9')"
224,224,7 0 9 7 - 9 - T A M A N   U T A M A   I N D A H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-9,",SIAP DENGAN: CCC PENUH,7097-9/59/2012(01),12 Jan 2011,11 Jan 2012,"RM 235,300.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,0,"308,820.00","308,820.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-9,"(69, '7097-9')"
225,225,7 5 1 7 - 8 - T A M A N   B U K I T   K A Y A N G A N,BARISAN VIVA SDN. BHD.,7517,7517/03-2026/0301(R),15 Mar 2021,14 Mar 2026,-,-,-,"7517-8,",SIAP DENGAN: CCC PENUH,7517-8/984/2011(05),24 May 2010,23 May 2011,"RM 173,888.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,40,40,"173,888.00","185,965.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7517-8,"(70, '7517-8')"
226,226,7 5 1 7 - 8 - T A M A N   B U K I T   K A Y A N G A N,BARISAN VIVA SDN. BHD.,7517,7517/03-2026/0301(R),15 Mar 2021,14 Mar 2026,-,-,-,"7517-8,",SIAP DENGAN: CCC PENUH,7517-8/984/2011(05),24 May 2010,23 May 2011,"RM 173,888.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"245,888.00","280,161.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7517-8,"(70, '7517-8')"
227,227,7 5 5 2 - 5 - T A M A N   A R A U   U T A M A   1,REKA INDAH DEVELOPMENT (PENANG) SDN. BHD.,7552,7552-9/05-2018/01381(L),17 May 2017,16 May 2018,-,-,-,"7552-5,",SIAP DENGAN: CFO PENUH,7552-5/2277/2009(11),23 Dec 2008,15 Nov 2009,"RM 113,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,22,22,"113,000.00","152,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7552-5,"(71, '7552-5')"
228,228,7 5 5 2 - 5 - T A M A N   A R A U   U T A M A   1,REKA INDAH DEVELOPMENT (PENANG) SDN. BHD.,7552,7552-9/05-2018/01381(L),17 May 2017,16 May 2018,-,-,-,"7552-5,",SIAP DENGAN: CFO PENUH,7552-5/2277/2009(11),23 Dec 2008,15 Nov 2009,"RM 113,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"209,800.00","209,800.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7552-5,"(71, '7552-5')"
229,229,7 5 5 2 - 5 - T A M A N   A R A U   U T A M A   1,REKA INDAH DEVELOPMENT (PENANG) SDN. BHD.,7552,7552-9/05-2018/01381(L),17 May 2017,16 May 2018,-,-,-,"7552-5,",SIAP DENGAN: CFO PENUH,7552-5/2277/2009(11),23 Dec 2008,15 Nov 2009,"RM 113,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,14,14,"145,000.00","171,600.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7552-5,"(71, '7552-5')"
230,230,7 8 6 0 - 5 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-50,",SIAP DENGAN: CCC PENUH,7860-50/10-2017/02730(P),17 Oct 2016,16 Oct 2017,"RM 441,600.00",163.51mps - 213.08mps,RUMAH BERKEMBAR,2.0,0,0,177,3,2,"585,600.00","740,916.00",100.0,"[""6.438547, 100.281367""]",,https://teduh.kpkt.gov.my/project-swasta/7860-50,"(72, '7860-50')"
231,231,7 8 6 0 - 5 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-50,",SIAP DENGAN: CCC PENUH,7860-50/10-2017/02730(P),17 Oct 2016,16 Oct 2017,"RM 441,600.00",163.51mps - 213.08mps,RUMAH BERKEMBAR,2.0,0,0,186,27,13,"596,049.00","668,998.50",100.0,"[""6.438547, 100.281367""]",,https://teduh.kpkt.gov.my/project-swasta/7860-50,"(72, '7860-50')"
232,232,7 8 6 0 - 5 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-50,",SIAP DENGAN: CCC PENUH,7860-50/10-2017/02730(P),17 Oct 2016,16 Oct 2017,"RM 441,600.00",163.51mps - 213.08mps,RUMAH TERES,2.0,0,0,164,44,1,"441,600.00","493,107.00",100.0,"[""6.438547, 100.281367""]",,https://teduh.kpkt.gov.my/project-swasta/7860-50,"(72, '7860-50')"
233,233,7 8 6 0 - 5 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-50,",SIAP DENGAN: CCC PENUH,7860-50/10-2017/02730(P),17 Oct 2016,16 Oct 2017,"RM 441,600.00",163.51mps - 213.08mps,RUMAH SESEBUAH,2.0,0,0,213,3,1,"729,600.00","732,502.50",100.0,"[""6.438547, 100.281367""]",,https://teduh.kpkt.gov.my/project-swasta/7860-50,"(72, '7860-50')"
234,234,7 8 6 0 - 5 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-50,",SIAP DENGAN: CCC PENUH,7860-50/10-2017/02730(P),17 Oct 2016,16 Oct 2017,"RM 441,600.00",163.51mps - 213.08mps,RUMAH BERKEMBAR,2.0,0,0,191,2,1,"658,098.00","736,788.00",100.0,"[""6.438547, 100.281367""]",,https://teduh.kpkt.gov.my/project-swasta/7860-50,"(72, '7860-50')"
235,235,7 8 6 0 - 6 0 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-60,",SIAP DENGAN: CCC PENUH,7860-60/04-2020/0436(P),01 May 2018,30 Apr 2020,"RM 299,500.00",181.72mps,RUMAH TERES,2.0,0,0,182,36,1,"299,500.00","454,300.00",100.0,"[""6.438919, 100.281440""]",,https://teduh.kpkt.gov.my/project-swasta/7860-60,"(73, '7860-60')"
236,236,7 8 6 0 - 6 1 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-61,",SIAP DENGAN: CCC PENUH,7860-61/07-2020/0616(P),10 Jul 2018,09 Jul 2020,"RM 591,985.50",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,2,2,"718,921.50","736,788.00",100.0,"[""6.436888, 100.282245""]",,https://teduh.kpkt.gov.my/project-swasta/7860-61,"(74, '7860-61')"
237,237,7 8 6 0 - 6 1 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-61,",SIAP DENGAN: CCC PENUH,7860-61/07-2020/0616(P),10 Jul 2018,09 Jul 2020,"RM 591,985.50",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,1,1,"591,985.50","591,985.50",100.0,"[""6.436888, 100.282245""]",,https://teduh.kpkt.gov.my/project-swasta/7860-61,"(74, '7860-61')"
238,238,7 8 6 0 - 6 1 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-61,",SIAP DENGAN: CCC PENUH,7860-61/07-2020/0616(P),10 Jul 2018,09 Jul 2020,"RM 591,985.50",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,13,13,"596,049.00","688,155.00",100.0,"[""6.436888, 100.282245""]",,https://teduh.kpkt.gov.my/project-swasta/7860-61,"(74, '7860-61')"
239,239,7 8 6 0 - 6 1 - T A M A N   D E S A   S A U J A N A,TEGUH HARIAN SDN. BHD.,7860,7860/02-2029/0036(R),28 Feb 2024,27 Feb 2029,-,-,www.teguhharian.com.my,"7860-61,",SIAP DENGAN: CCC PENUH,7860-61/07-2020/0616(P),10 Jul 2018,09 Jul 2020,"RM 591,985.50",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"730,696.50","730,696.50",100.0,"[""6.436888, 100.282245""]",,https://teduh.kpkt.gov.my/project-swasta/7860-61,"(74, '7860-61')"
240,240,7 9 4 7 - 1 9 - L O T   1 0 1 7   &   2 2 0 0,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-19,",SIAP DENGAN: CCC PENUH,7947-19/09-2015/0592(P),18 Sep 2013,17 Sep 2015,"RM 358,888.00",181.00mps - 242.00mps,RUMAH BERKEMBAR,2.0,0,0,181,12,0,"358,888.00","373,312.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-19,"(75, '7947-19')"
241,241,7 9 4 7 - 1 9 - L O T   1 0 1 7   &   2 2 0 0,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-19,",SIAP DENGAN: CCC PENUH,7947-19/09-2015/0592(P),18 Sep 2013,17 Sep 2015,"RM 358,888.00",181.00mps - 242.00mps,RUMAH SESEBUAH,2.0,0,0,220,1,0,"458,888.00","458,888.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-19,"(75, '7947-19')"
242,242,7 9 4 7 - 1 9 - L O T   1 0 1 7   &   2 2 0 0,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-19,",SIAP DENGAN: CCC PENUH,7947-19/09-2015/0592(P),18 Sep 2013,17 Sep 2015,"RM 358,888.00",181.00mps - 242.00mps,RUMAH KEDAI (G),2.0,0,0,242,6,3,"408,888.00","498,628.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-19,"(75, '7947-19')"
243,243,7 9 4 7 - 2 1 - L O T   8 2 1 1,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-21,",SIAP DENGAN: CCC PENUH,7947-21/07-2018/0523(P),19 Jul 2016,18 Jul 2018,"RM 318,888.00",82.00mps - 117.00mps,RUMAH BERKEMBAR,1.0,0,0,82,16,4,"318,888.00","334,608.00",100.0,"[""6.430847, 100.202728""]",,https://teduh.kpkt.gov.my/project-swasta/7947-21,"(76, '7947-21')"
