,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
53,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,9,9,"182,800.01","242,895.01",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
54,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,13,13,"171,965.00","218,215.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
55,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,9,9,"182,800.00","242,895.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
56,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,13,13,"167,800.00","350,235.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
57,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,13,13,"167,800.00","214,320.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
58,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,13,13,"171,950.00","218,155.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
59,2 0 0 3 - 3 8 - B A N D A R   L A G U N A   M E R B O K   F A S A   6,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-38,",SIAP DENGAN: CCC PENUH,2003-38/132/2010(01),16 Jan 2009,15 Jan 2010,"RM 167,800.00",0mps,2,0,0,0,6,6,"193,500.00","256,265.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-38,"15, 38, 0"
60,2 0 0 3 - 3 9 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-39,",SIAP DENGAN: CCC PENUH,2003-39/1583/2010(08),04 Aug 2009,03 Aug 2010,"RM 479,900.00",0mps,2,0,0,0,26,26,"479,900.00","632,320.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-39,"16, 38, 0"
61,2 0 0 3 - 4 - X X X,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-4,",-,2003/424/1997(04),16 Apr 1996,15 Apr 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2003-4,"10, 37, 0"
62,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,63,63,"219,900.00","457,070.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
63,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,15,15,"219,900.00","289,150.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
64,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,75,75,"209,900.00","297,090.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
65,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,13,13,"249,900.00","318,260.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
66,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,9,9,"254,900.00","306,425.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
67,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,64,64,"209,900.00","219,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
68,"2 0 0 3 - 4 0 - 7 8 5 1 5 - 7 8 5 6 3 ,   7 8 6 6 4 - 7 8 7 1 8 ,   7 8 7 1 9 - 7 8 7 4 1 ,   7 8 6 3 9 - 7 8 6 6 3 , 7 8 5 6 4 - 7 8 6 3 8 , 7 8 7 5 5 - 7 8 7 6 9 ,   7 8 7 4 2 - 7 8 7 5 4",PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-40,",SIAP DENGAN: CCC PENUH,2003-40/1683/2011(08),21 Oct 2010,25 Aug 2011,"RM 209,900.00",0mps,2,0,0,0,16,16,"239,900.00","249,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-40,"17, 38, 0"
69,2 0 0 3 - 4 1 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-41,",SIAP DENGAN: CCC PENUH,2003-41/376/2010(02),24 Feb 2009,23 Feb 2010,"RM 816,300.00",0mps,2,0,0,0,3,3,"816,300.00","996,800.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-41,"18, 38, 0"
70,2 0 0 3 - 4 2 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-42,",SIAP DENGAN: CCC PENUH,2003-42/1425/2012(07),28 Jul 2011,27 Jul 2012,"RM 208,400.00",0mps,2,0,0,0,31,31,"208,400.00","260,970.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-42,"19, 38, 0"
71,2 0 0 3 - 4 2 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-42,",SIAP DENGAN: CCC PENUH,2003-42/1425/2012(07),28 Jul 2011,27 Jul 2012,"RM 208,400.00",0mps,2,0,0,0,37,37,"209,900.00","260,995.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-42,"19, 38, 0"
72,2 0 0 3 - 4 3 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-43,",SIAP DENGAN: CCC PENUH,2003-43/671/2012(04),04 Apr 2011,03 Apr 2012,"RM 468,900.00",0mps,2,0,0,0,46,46,"468,900.00","572,740.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-43,"20, 38, 0"
73,2 0 0 3 - 4 3 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-43,",SIAP DENGAN: CCC PENUH,2003-43/671/2012(04),04 Apr 2011,03 Apr 2012,"RM 468,900.00",0mps,2,0,0,0,1,1,"888,900.00","888,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-43,"20, 38, 0"
74,2 0 0 3 - 4 4 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-44,",SIAP DENGAN: CCC PENUH,2003-44/1774/2012(09),06 Sep 2011,05 Sep 2012,"RM 269,900.00",0mps,2,0,0,0,140,1,"269,900.00","439,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-44,"21, 38, 0"
75,2 0 0 3 - 4 5 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-45,",SIAP DENGAN: CCC PENUH,2003-45/816/2013(04),12 Apr 2012,11 Apr 2013,"RM 280,000.00",0mps,2,0,0,0,60,2,"305,000.01","379,412.01",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-45,"22, 38, 0"
76,2 0 0 3 - 4 5 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-45,",SIAP DENGAN: CCC PENUH,2003-45/816/2013(04),12 Apr 2012,11 Apr 2013,"RM 280,000.00",0mps,2,0,0,0,54,0,"280,000.01","351,140.01",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-45,"22, 38, 0"
77,2 0 0 3 - 4 5 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-45,",SIAP DENGAN: CCC PENUH,2003-45/816/2013(04),12 Apr 2012,11 Apr 2013,"RM 280,000.00",0mps,2,0,0,0,60,0,"280,000.00","351,140.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-45,"22, 38, 0"
78,2 0 0 3 - 4 5 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-45,",SIAP DENGAN: CCC PENUH,2003-45/816/2013(04),12 Apr 2012,11 Apr 2013,"RM 280,000.00",0mps,2,0,0,0,62,2,"305,000.00","379,412.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-45,"22, 38, 0"
79,2 0 0 3 - 4 6 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-46,",SIAP DENGAN: CCC PENUH,2003-46/02-2017/01401(P),23 Feb 2016,22 Feb 2017,"RM 480,000.00",0mps - 303mps,2,0,0,0,68,0,"480,000.00","603,200.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-46,"23, 38, 0"
80,2 0 0 3 - 4 6 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-46,",SIAP DENGAN: CCC PENUH,2003-46/02-2017/01401(P),23 Feb 2016,22 Feb 2017,"RM 480,000.00",0mps - 303mps,2,0,0,303,44,0,"520,000.00","632,260.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-46,"23, 38, 0"
81,2 0 0 3 - 4 7 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-47,",SIAP DENGAN: CCC PENUH,2003-47/10-2015/0762(P),24 Oct 2013,23 Oct 2015,"RM 329,900.00",219mps - 245mps,2,0,0,245,88,2,"359,900.00","629,312.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.665484, 100.540293""]",,https://teduh.kpkt.gov.my/project-swasta/2003-47,"24, 38, 0"
82,2 0 0 3 - 4 7 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-47,",SIAP DENGAN: CCC PENUH,2003-47/10-2015/0762(P),24 Oct 2013,23 Oct 2015,"RM 329,900.00",219mps - 245mps,2,0,0,219,32,0,"329,900.00","402,972.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.665484, 100.540293""]",,https://teduh.kpkt.gov.my/project-swasta/2003-47,"24, 38, 0"
83,2 0 0 3 - 4 7 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-47,",SIAP DENGAN: CCC PENUH,2003-47/10-2015/0762(P),24 Oct 2013,23 Oct 2015,"RM 329,900.00",219mps - 245mps,2,0,0,245,96,0,"389,900.00","459,312.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.665484, 100.540293""]",,https://teduh.kpkt.gov.my/project-swasta/2003-47,"24, 38, 0"
84,2 0 0 3 - 4 8 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-48,",SIAP DENGAN: CCC PENUH,2003-48/04-2016/0407(P),30 Apr 2014,29 Apr 2016,"RM 829,900.00",322mps,2,0,0,322,38,0,"829,900.00","966,280.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.681968, 100.490237""]",,https://teduh.kpkt.gov.my/project-swasta/2003-48,"25, 38, 0"
85,2 0 0 3 - 4 8 - B A N D A R   L A G U N A   M E R B O K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-48,",SIAP DENGAN: CCC PENUH,2003-48/04-2016/0407(P),30 Apr 2014,29 Apr 2016,"RM 829,900.00",322mps,2,0,0,322,4,1,"1,138,825.00","1,185,415.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.681968, 100.490237""]",,https://teduh.kpkt.gov.my/project-swasta/2003-48,"25, 38, 0"
86,2 0 0 3 - 4 9 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-49,",SIAP DENGAN: CCC PENUH,2003-49/05-2016/0446(P),10 May 2014,09 May 2016,"RM 699,900.00",297mps,2,0,0,297,3,1,"899,900.00","950,060.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.659484, 100.539692""]",,https://teduh.kpkt.gov.my/project-swasta/2003-49,"1, 39, 0"
87,2 0 0 3 - 4 9 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-49,",SIAP DENGAN: CCC PENUH,2003-49/05-2016/0446(P),10 May 2014,09 May 2016,"RM 699,900.00",297mps,2,0,0,297,50,12,"699,900.00","1,033,760.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.659484, 100.539692""]",,https://teduh.kpkt.gov.my/project-swasta/2003-49,"1, 39, 0"
88,2 0 0 3 - 5 - T A M A N   S U T E R A,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-5,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2003-5,"11, 37, 0"
89,2 0 0 3 - 5 0 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-50,",SIAP DENGAN: CCC PENUH,2003-50/03-2017/0236(P),24 Mar 2015,23 Mar 2017,"RM 349,900.00",219mps - 245mps,2,0,0,245,108,0,"389,900.00","732,300.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.666103, 100.543922""]",,https://teduh.kpkt.gov.my/project-swasta/2003-50,"2, 39, 0"
90,2 0 0 3 - 5 0 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-50,",SIAP DENGAN: CCC PENUH,2003-50/03-2017/0236(P),24 Mar 2015,23 Mar 2017,"RM 349,900.00",219mps - 245mps,2,0,0,219,53,0,"359,900.00","437,200.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.666103, 100.543922""]",,https://teduh.kpkt.gov.my/project-swasta/2003-50,"2, 39, 0"
91,2 0 0 3 - 5 0 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-50,",SIAP DENGAN: CCC PENUH,2003-50/03-2017/0236(P),24 Mar 2015,23 Mar 2017,"RM 349,900.00",219mps - 245mps,2,0,0,219,50,0,"349,900.00","653,200.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.666103, 100.543922""]",,https://teduh.kpkt.gov.my/project-swasta/2003-50,"2, 39, 0"
92,2 0 0 3 - 5 1 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-51,",SIAP DENGAN: CCC PENUH,2003-51/07-2019/02360(P),18 Jul 2018,17 Jul 2019,"RM 558,900.00",274mps,2,0,0,274,32,7,"558,900.00","634,600.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.658982, 100.541849""]",,https://teduh.kpkt.gov.my/project-swasta/2003-51,"3, 39, 0"
93,2 0 0 3 - 5 1 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-51,",SIAP DENGAN: CCC PENUH,2003-51/07-2019/02360(P),18 Jul 2018,17 Jul 2019,"RM 558,900.00",274mps,2,0,0,274,40,11,"559,900.00","935,600.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.658982, 100.541849""]",,https://teduh.kpkt.gov.my/project-swasta/2003-51,"3, 39, 0"
94,2 0 0 3 - 5 2 - L A G U N A   M E R B O K   B U S I N E S S   P A R K,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-52,",SIAP DENGAN: CCC PENUH,2003-52/05-2018/0335(P),17 May 2016,16 May 2018,"RM 368,350.00",117mps,1,0,0,117,37,12,"368,350.00","770,980.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.682294, 100.493810""]",,https://teduh.kpkt.gov.my/project-swasta/2003-52,"4, 39, 0"
95,2 0 0 3 - 5 3 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-53,",SIAP DENGAN: CCC PENUH,2003-53/12-2018/0998(P),28 Dec 2016,27 Dec 2018,"RM 389,900.00",222mps,2,0,0,222,61,0,"389,900.00","489,002.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.643589, 100.489418""]",,https://teduh.kpkt.gov.my/project-swasta/2003-53,"5, 39, 0"
96,2 0 0 3 - 5 3 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-53,",SIAP DENGAN: CCC PENUH,2003-53/12-2018/0998(P),28 Dec 2016,27 Dec 2018,"RM 389,900.00",222mps,2,0,0,222,80,1,"389,900.00","769,040.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.643589, 100.489418""]",,https://teduh.kpkt.gov.my/project-swasta/2003-53,"5, 39, 0"
97,2 0 0 3 - 5 4 - B U K I T   B A N Y A N,PARAMOUNT PROPERTY (UTARA) SDN. BHD.,2003,2003/10-2028/1238(A),29 Oct 2023,28 Oct 2028,044413388,cyooi@paramountproperty.my,-,"2003-54,",SIAP DENGAN: CCC PENUH,2003-54/05-2020/01706(P),03 May 2019,02 May 2020,"RM 499,900.00",261mps,2,0,0,261,100,12,"499,900.00","905,782.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2003-54,"6, 39, 0"
