,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
218,4 8 1 8 - 6 - T A M A N   S O N G K E T   M A S .,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-6,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-6,"20, 134, 0"
219,4 8 1 8 - 7 - 2 0 9,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-7,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-7,"21, 134, 0"
220,4 8 1 8 - 8 - T A M A N   M E L O R .,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-8,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-8,"22, 134, 0"
221,4 8 1 8 - 9 - T A M A N   K E N A N G A   S E K S Y E N   3,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-9,",-,4818/184/1997(02),14 Feb 1996,13 Feb 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-9,"23, 134, 0"
222,4 8 4 7 - 1 - T A M A N   M U L I A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-1,",-,4847/55/1992(01),24 Jan 1991,23 Jan 1992,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-1,"18, 135, 0"
223,4 8 4 7 - 1 0 - T A M A N   D E S A   M E R A N T I   F A S A   I I A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-10,",-,4847/1480/1997(12),05 Dec 1996,04 Dec 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-10,"2, 136, 0"
224,4 8 4 7 - 1 1 - T A M A N   M U T I A R A   I N D A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-11,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-11,"3, 136, 0"
225,4 8 4 7 - 1 2 - T A M A N   D E S A   P E R M A I,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-12,",-,4847/1457/1999(10),02 Oct 1998,01 Oct 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-12,"4, 136, 0"
226,4 8 4 7 - 1 3 - T A M A N   G E M I L A N G,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-13,",-,4847/130/2002(01),27 Jan 2001,26 Jan 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-13,"5, 136, 0"
227,4 8 4 7 - 1 4 - T A M A N   G E M I L A N G   2,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-14,",-,4847/2420/2002(12),22 Dec 2001,21 Dec 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-14,"6, 136, 0"
228,4 8 4 7 - 1 5 - T A M A N   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-15,",SIAP DENGAN: CFO PENUH,4847-15/2386/2008(11),12 Nov 2007,11 Nov 2008,"RM 128,000.00",0mps,1,0,0,0,30,30,"128,000.00","166,400.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-15,"7, 136, 0"
229,4 8 4 7 - 1 5 - T A M A N   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-15,",SIAP DENGAN: CFO PENUH,4847-15/2386/2008(11),12 Nov 2007,11 Nov 2008,"RM 128,000.00",0mps,1,0,0,0,8,8,"128,000.00","166,400.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-15,"7, 136, 0"
230,4 8 4 7 - 1 5 - T A M A N   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-15,",SIAP DENGAN: CFO PENUH,4847-15/2386/2008(11),12 Nov 2007,11 Nov 2008,"RM 128,000.00",0mps,1,0,0,0,10,10,"132,800.00","145,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-15,"7, 136, 0"
231,4 8 4 7 - 1 5 - T A M A N   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-15,",SIAP DENGAN: CFO PENUH,4847-15/2386/2008(11),12 Nov 2007,11 Nov 2008,"RM 128,000.00",0mps,1,0,0,0,36,36,"128,000.00","166,400.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-15,"7, 136, 0"
232,4 8 4 7 - 1 6 - T A M A N   K E M P A S,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-16,",SIAP DENGAN: CFO PENUH,4847-16/2129/2009(11),14 Nov 2008,13 Nov 2009,"RM 145,000.00",0mps,2,0,0,0,24,24,"258,000.00","322,500.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-16,"8, 136, 0"
233,4 8 4 7 - 1 6 - T A M A N   K E M P A S,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-16,",SIAP DENGAN: CFO PENUH,4847-16/2129/2009(11),14 Nov 2008,13 Nov 2009,"RM 145,000.00",0mps,1,0,0,0,10,10,"145,000.00","200,680.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-16,"8, 136, 0"
234,4 8 4 7 - 1 6 - T A M A N   K E M P A S,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-16,",SIAP DENGAN: CFO PENUH,4847-16/2129/2009(11),14 Nov 2008,13 Nov 2009,"RM 145,000.00",0mps,2,0,0,0,12,12,"240,000.00","289,498.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-16,"8, 136, 0"
235,4 8 4 7 - 1 7 - B A N D A R   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-17,",SIAP DENGAN: CCC PENUH,4847-17/364/2013(02),17 Feb 2012,16 Feb 2013,"RM 192,662.00",0mps,1,0,0,0,22,22,"192,662.00","270,807.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-17,"9, 136, 0"
236,4 8 4 7 - 1 8 - T A M A N   K E M P A S   I N D A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-18,",SIAP DENGAN: CCC PENUH,4847-18/2788/2012(12),28 Dec 2011,27 Dec 2012,"RM 298,080.00",0mps,2,0,0,0,2,2,"405,280.00","475,020.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.358471, 100.532617""]",,https://teduh.kpkt.gov.my/project-swasta/4847-18,"10, 136, 0"
237,4 8 4 7 - 1 8 - T A M A N   K E M P A S   I N D A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-18,",SIAP DENGAN: CCC PENUH,4847-18/2788/2012(12),28 Dec 2011,27 Dec 2012,"RM 298,080.00",0mps,2,0,0,0,8,2,"298,080.00","350,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.358471, 100.532617""]",,https://teduh.kpkt.gov.my/project-swasta/4847-18,"10, 136, 0"
238,4 8 4 7 - 1 8 - T A M A N   K E M P A S   I N D A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-18,",SIAP DENGAN: CCC PENUH,4847-18/2788/2012(12),28 Dec 2011,27 Dec 2012,"RM 298,080.00",0mps,2,0,0,0,14,0,"298,080.00","362,240.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.358471, 100.532617""]",,https://teduh.kpkt.gov.my/project-swasta/4847-18,"10, 136, 0"
239,4 8 4 7 - 1 9 - S R I   A W O N A   S D N . B H D .     (   1 2 2 7 1 7 - X   ),SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-19,",SIAP DENGAN: CCC PENUH,4847-19/1892/2012(09),21 Sep 2011,20 Sep 2012,"RM 210,090.00",0mps,1,0,0,0,28,14,"210,090.00","297,716.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-19,"11, 136, 0"
240,4 8 4 7 - 1 9 - S R I   A W O N A   S D N . B H D .     (   1 2 2 7 1 7 - X   ),SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-19,",SIAP DENGAN: CCC PENUH,4847-19/1892/2012(09),21 Sep 2011,20 Sep 2012,"RM 210,090.00",0mps,1,0,0,0,1,1,"457,232.00","457,232.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-19,"11, 136, 0"
241,4 8 4 7 - 2 - T A M A N   D E S A   M E R A N T I,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-2,",-,4847/1024/1994(10),15 Oct 1993,14 Oct 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-2,"19, 135, 0"
242,4 8 4 7 - 2 0 - S R I   A W O N A   S D N . B H D .   ( 1 2 2 7 1 7 - X ),SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-20,",SIAP DENGAN: CCC PENUH,4847-20/05-2014/0249(P),28 May 2013,27 May 2014,"RM 438,000.00",0mps,2,0,0,0,14,5,"438,000.00","466,440.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4847-20,"12, 136, 0"
243,4 8 4 7 - 2 1 - S R I   A W O N A   S D N . B H D .   ( 1 2 2 7 1 7 - X ),SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-21,",SIAP DENGAN: CCC PENUH,4847-21/05-2018/01363(P),16 May 2017,15 May 2018,"RM 268,000.00",145mps,1,0,0,145,2,1,"309,888.00","332,372.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.599348, 100.491952""]",,https://teduh.kpkt.gov.my/project-swasta/4847-21,"13, 136, 0"
244,4 8 4 7 - 2 1 - S R I   A W O N A   S D N . B H D .   ( 1 2 2 7 1 7 - X ),SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-21,",SIAP DENGAN: CCC PENUH,4847-21/05-2018/01363(P),16 May 2017,15 May 2018,"RM 268,000.00",145mps,1,0,0,145,24,10,"268,000.00","338,070.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.599348, 100.491952""]",,https://teduh.kpkt.gov.my/project-swasta/4847-21,"13, 136, 0"
245,4 8 4 7 - 2 2 - B A N D A R   S E R I   C E N D A N A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-22,",SIAP DENGAN: CCC PENUH,4847-22/04-2020/01508(P),19 Apr 2019,18 Apr 2020,"RM 308,000.00",158mps,1,0,0,158,12,7,"308,000.00","335,144.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.601040, 100.490483""]",,https://teduh.kpkt.gov.my/project-swasta/4847-22,"14, 136, 0"
246,4 8 4 7 - 3 - T A M A N   D E S A   P E R M A I,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-3,",-,4847/861/1994(08),14 Aug 1993,13 Aug 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-3,"20, 135, 0"
247,4 8 4 7 - 4 - D E S A   M U T I A R A   I N D A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-4,"21, 135, 0"
248,4 8 4 7 - 5 - D E S A   M U T I A R A   I N D A H   F A S A   2,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-5,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-5,"22, 135, 0"
249,4 8 4 7 - 6 - T A M A N   W I R A   J A Y A,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-6,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-6,"23, 135, 0"
250,4 8 4 7 - 7 - T A M A N   K E M P A S   I I,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-7,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-7,"24, 135, 0"
251,4 8 4 7 - 8 - T A M A N   D E S A   M E R A N T I   F A S A   I I,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-8,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-8,"25, 135, 0"
252,4 8 4 7 - 9 - T A M A N   M E W A H,SRI AWONA SDN. BHD.,4847,4847-22/11-2021/03531(L),09 Nov 2020,08 Nov 2021,-,-,-,"4847-9,",-,4847/402/1997(04),11 Apr 1996,10 Apr 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4847-9,"1, 136, 0"
253,4 8 6 0 - 1 - P A N G S A P U R I   S E R I   J O H O R,LOW SIN MUI DEVELOPMENT SDN. BHD.,4860,4860-3/09-2018/02451(L),28 Sep 2017,27 Sep 2018,-,-,-,"4860-1,",-,4860/1069/1992(10),16 Oct 1991,15 Oct 1992,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4860-1,"15, 136, 0"
254,4 8 6 0 - 2 - T A M A N   D U Y O N G   I N D A H,LOW SIN MUI DEVELOPMENT SDN. BHD.,4860,4860-3/09-2018/02451(L),28 Sep 2017,27 Sep 2018,-,-,-,"4860-2,",-,4860-2/150/2004(07),20 Jan 2004,19 Jan 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4860-2,"16, 136, 0"
255,4 8 6 0 - 3 - T A M A N   S E M A B O K   I N D A H,LOW SIN MUI DEVELOPMENT SDN. BHD.,4860,4860-3/09-2018/02451(L),28 Sep 2017,27 Sep 2018,-,-,-,"4860-3,",SIAP DENGAN: CCC PENUH,4860-3/02-2017/01448(P),29 Feb 2016,28 Feb 2017,"RM 868,000.00",307mps - 336mps,2,0,0,307,1,0,"1,288,000.00","1,288,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.193079, 102.266880""]",,https://teduh.kpkt.gov.my/project-swasta/4860-3,"17, 136, 0"
256,4 8 6 0 - 3 - T A M A N   S E M A B O K   I N D A H,LOW SIN MUI DEVELOPMENT SDN. BHD.,4860,4860-3/09-2018/02451(L),28 Sep 2017,27 Sep 2018,-,-,-,"4860-3,",SIAP DENGAN: CCC PENUH,4860-3/02-2017/01448(P),29 Feb 2016,28 Feb 2017,"RM 868,000.00",307mps - 336mps,2.5,0,0,336,10,4,"868,000.00","899,400.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.193079, 102.266880""]",,https://teduh.kpkt.gov.my/project-swasta/4860-3,"17, 136, 0"
257,4 8 6 1 - 1 - T A M A N   I S K A N D A R,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-1,",-,4861-1/2458/2004(11),08 Nov 2003,07 Nov 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4861-1,"18, 136, 0"
258,4 8 6 1 - 3 - P L A Z A   M A H K O T A,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-3,",SIAP DENGAN: CFO PENUH,4861-3/446/2007(03),09 Mar 2006,08 Mar 2007,"RM 69,900.00",0mps,4,0,0,0,48,0,"69,900.00","114,900.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.188925, 102.246055""]",,https://teduh.kpkt.gov.my/project-swasta/4861-3,"19, 136, 0"
259,4 8 6 1 - 4 - T A M A N   I M P I A N,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-4,",SIAP DENGAN: CFO PENUH,4861-4/1231/2009(06),17 Jun 2008,16 Jun 2009,"RM 25,000.00",0mps,4,0,0,0,46,0,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4861-4,"20, 136, 0"
260,4 8 6 1 - 4 - T A M A N   I M P I A N,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-4,",SIAP DENGAN: CFO PENUH,4861-4/1231/2009(06),17 Jun 2008,16 Jun 2009,"RM 25,000.00",0mps,4,0,0,0,62,0,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4861-4,"20, 136, 0"
261,4 8 6 1 - 4 - T A M A N   I M P I A N,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-4,",SIAP DENGAN: CFO PENUH,4861-4/1231/2009(06),17 Jun 2008,16 Jun 2009,"RM 25,000.00",0mps,2,0,0,0,92,0,"160,650.00","284,900.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4861-4,"20, 136, 0"
262,4 8 6 1 - 4 - T A M A N   I M P I A N,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-4,",SIAP DENGAN: CFO PENUH,4861-4/1231/2009(06),17 Jun 2008,16 Jun 2009,"RM 25,000.00",0mps,2,0,0,0,88,0,"185,300.00","320,200.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4861-4,"20, 136, 0"
263,4 8 6 1 - 4 - T A M A N   I M P I A N,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-4,",SIAP DENGAN: CFO PENUH,4861-4/1231/2009(06),17 Jun 2008,16 Jun 2009,"RM 25,000.00",0mps,4,0,0,0,46,4,"80,000.00","80,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4861-4,"20, 136, 0"
264,4 8 6 1 - 5 - C H E   K I A N G   R E A L T Y   S D N .   B H D .,CHE KIANG REALTY SDN. BHD.,4861,4861/02-2025/0227(R),04 Feb 2022,03 Feb 2025,0322412820,chekiangrealty@gmail.com,www.ltcgroup.com.my,"4861-5,",BERJALAN LANCAR,4861-5/02-2024/0476(R)-(S),04 Feb 2023,03 Feb 2024,"RM 245,112.00",0mps,39,0,0,0,418,418,"245,112.00","1,480,500.00",0.00,BELUM MULA,"[""2.187036, 102.244828""]",,https://teduh.kpkt.gov.my/project-swasta/4861-5,"21, 136, 0"
265,4 8 8 7 - 1 - T A M A N   T U N   R A H A H,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-1,",-,4887/733/1997(06),27 Jun 1996,26 Jun 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4887-1,"22, 136, 0"
266,4 8 8 7 - 1 0 - P R O E T I A   S D N .   B H D .,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-10,",SIAP DENGAN: CCC PENUH,4887-10/05-2016/01560(P),14 May 2015,13 May 2016,"RM 145,000.00",103mps - 164mps,1,0,0,114,16,0,"147,000.00","224,446.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4887-10,"6, 137, 0"
267,4 8 8 7 - 1 0 - P R O E T I A   S D N .   B H D .,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-10,",SIAP DENGAN: CCC PENUH,4887-10/05-2016/01560(P),14 May 2015,13 May 2016,"RM 145,000.00",103mps - 164mps,1,0,0,103,11,0,"145,000.00","184,204.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4887-10,"6, 137, 0"
268,4 8 8 7 - 1 0 - P R O E T I A   S D N .   B H D .,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-10,",SIAP DENGAN: CCC PENUH,4887-10/05-2016/01560(P),14 May 2015,13 May 2016,"RM 145,000.00",103mps - 164mps,1.5,0,0,164,14,1,"186,000.00","227,882.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4887-10,"6, 137, 0"
269,4 8 8 7 - 1 0 - P R O E T I A   S D N .   B H D .,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-10,",SIAP DENGAN: CCC PENUH,4887-10/05-2016/01560(P),14 May 2015,13 May 2016,"RM 145,000.00",103mps - 164mps,1.5,0,0,164,13,0,"185,000.00","218,608.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4887-10,"6, 137, 0"
270,4 8 8 7 - 1 1 - T A M A N   R A M B A I   T E N G A H,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-11,",SIAP DENGAN: CCC PENUH,4887-11/02-2018/76(P),03 Feb 2016,02 Feb 2018,"RM 263,000.00",297mps - 357mps,1,0,0,302,1,0,"342,000.00","342,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.238853, 102.193075""]",,https://teduh.kpkt.gov.my/project-swasta/4887-11,"7, 137, 0"
271,4 8 8 7 - 1 1 - T A M A N   R A M B A I   T E N G A H,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-11,",SIAP DENGAN: CCC PENUH,4887-11/02-2018/76(P),03 Feb 2016,02 Feb 2018,"RM 263,000.00",297mps - 357mps,1,0,0,297,44,0,"263,000.00","307,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.238853, 102.193075""]",,https://teduh.kpkt.gov.my/project-swasta/4887-11,"7, 137, 0"
272,4 8 8 7 - 1 1 - T A M A N   R A M B A I   T E N G A H,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-11,",SIAP DENGAN: CCC PENUH,4887-11/02-2018/76(P),03 Feb 2016,02 Feb 2018,"RM 263,000.00",297mps - 357mps,1,0,0,357,2,0,"277,000.00","307,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.238853, 102.193075""]",,https://teduh.kpkt.gov.my/project-swasta/4887-11,"7, 137, 0"
273,4 8 8 7 - 1 2 - T A M A N   E N G G A N G,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-12,",SIAP DENGAN: CCC PENUH,4887-12/06-2019/01929(P),24 Jun 2018,23 Jun 2019,"RM 180,000.00",0mps - 284mps,2,0,0,284,34,23,"592,000.00","1,021,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.285870, 102.264780""]",,https://teduh.kpkt.gov.my/project-swasta/4887-12,"8, 137, 0"
274,4 8 8 7 - 1 2 - T A M A N   E N G G A N G,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-12,",SIAP DENGAN: CCC PENUH,4887-12/06-2019/01929(P),24 Jun 2018,23 Jun 2019,"RM 180,000.00",0mps - 284mps,2,0,0,0,3,3,"816,000.00","882,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.285870, 102.264780""]",,https://teduh.kpkt.gov.my/project-swasta/4887-12,"8, 137, 0"
275,4 8 8 7 - 1 2 - T A M A N   E N G G A N G,PROSETIA SDN. BHD.,4887,4887-12/06-2019/01929(L),24 Jun 2018,23 Jun 2019,-,prosetia@otmail.com,-,"4887-12,",SIAP DENGAN: CCC PENUH,4887-12/06-2019/01929(P),24 Jun 2018,23 Jun 2019,"RM 180,000.00",0mps - 284mps,1,0,0,97,11,0,"180,000.00","217,058.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.285870, 102.264780""]",,https://teduh.kpkt.gov.my/project-swasta/4887-12,"8, 137, 0"
