,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
51,1 0 1 8 - 1 4 - T A M A N   S E R I   T E R U N T U M   2,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-14,",SIAP DENGAN: CCC PENUH,1018-14/1639/2011(08),24 Aug 2010,23 Aug 2011,"RM 258,000.00",0mps,2,0,0,0,4,4,"470,000.00","490,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1018-14,"12, 18, 0"
52,1 0 1 8 - 1 5 - T A M A N   S E R I   D A M A I   J A Y A,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-15,",SIAP DENGAN: CCC PENUH,1018-15/341/2013(02),16 Feb 2012,15 Feb 2013,"RM 220,000.00",0mps,1,0,0,0,12,1,"220,000.00","233,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1018-15,"13, 18, 0"
53,1 0 1 8 - 1 6 - T A M A N   S E R I   T E R U N T U M   3,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-16,",SIAP DENGAN: CCC PENUH,1018-16/01-2015/0961(P),23 Jan 2014,22 Jan 2015,"RM 326,000.00",159mps,2,0,0,159,23,2,"326,000.00","453,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.478780, 103.187200""]",,https://teduh.kpkt.gov.my/project-swasta/1018-16,"14, 18, 0"
54,1 0 1 8 - 1 7 - P E R U M A H A N   S E R I   T E R U N T U M,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-17,",SIAP DENGAN: CCC PENUH,1018-17/07-2016/0713(P),19 Jul 2014,18 Jul 2016,"RM 368,000.00",207mps,2,0,0,207,20,0,"368,000.00","522,280.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.478780, 103.187200""]",,https://teduh.kpkt.gov.my/project-swasta/1018-17,"15, 18, 0"
55,1 0 1 8 - 1 8 - T A M A N   B U K I T   B A Y   R O U T E,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-18,",SIAP DENGAN: CCC PENUH,1018-18/03-2022/01269(P),21 Mar 2021,20 Mar 2022,"RM 283,000.00",130mps - 217mps,1,0,0,130,11,3,"283,000.00","413,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.810134, 103.314960""]",,https://teduh.kpkt.gov.my/project-swasta/1018-18,"16, 18, 0"
56,1 0 1 8 - 1 8 - T A M A N   B U K I T   B A Y   R O U T E,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-18,",SIAP DENGAN: CCC PENUH,1018-18/03-2022/01269(P),21 Mar 2021,20 Mar 2022,"RM 283,000.00",130mps - 217mps,1,0,0,130,26,8,"283,000.00","430,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.810134, 103.314960""]",,https://teduh.kpkt.gov.my/project-swasta/1018-18,"16, 18, 0"
57,1 0 1 8 - 1 8 - T A M A N   B U K I T   B A Y   R O U T E,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-18,",SIAP DENGAN: CCC PENUH,1018-18/03-2022/01269(P),21 Mar 2021,20 Mar 2022,"RM 283,000.00",130mps - 217mps,2,0,0,217,15,6,"405,000.00","607,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.810134, 103.314960""]",,https://teduh.kpkt.gov.my/project-swasta/1018-18,"16, 18, 0"
58,1 0 1 8 - 1 9 - T A M A N   B U K I T   B A Y   R O U T E   F A S A   2,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-19,",BERJALAN LANCAR,1018-19/04-2025/0395(N)-(L),04 Apr 2023,03 Apr 2025,"RM 443,900.00",177mps - 255mps,2,4,4,177 - 196,8,1,"443,900.00","506,000.00",50.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/1018-19,"17, 18, 0"
59,1 0 1 8 - 1 9 - T A M A N   B U K I T   B A Y   R O U T E   F A S A   2,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-19,",BERJALAN LANCAR,1018-19/04-2025/0395(N)-(L),04 Apr 2023,03 Apr 2025,"RM 443,900.00",177mps - 255mps,2,0,0,196 - 255,11,10,"495,000.00","792,550.00",50.46,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/1018-19,"17, 18, 0"
60,1 0 1 8 - 1 9 - T A M A N   B U K I T   B A Y   R O U T E   F A S A   2,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-19,",BERJALAN LANCAR,1018-19/04-2025/0395(N)-(L),04 Apr 2023,03 Apr 2025,"RM 443,900.00",177mps - 255mps,2,4,4,196 - 234,9,0,"495,000.00","818,200.00",50.56,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/1018-19,"17, 18, 0"
61,1 0 1 8 - 1 9 - T A M A N   B U K I T   B A Y   R O U T E   F A S A   2,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-19,",BERJALAN LANCAR,1018-19/04-2025/0395(N)-(L),04 Apr 2023,03 Apr 2025,"RM 443,900.00",177mps - 255mps,2,4,4,196 - 255,9,3,"502,000.00","681,000.00",50.56,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/1018-19,"17, 18, 0"
62,1 0 1 8 - 2 - D E S A   B U N G A   R A Y A,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-2,",-,1018/1027/1991(10),23 Oct 1990,22 Oct 1991,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-2,"25, 17, 0"
63,1 0 1 8 - 3 - T A M A N   D E S A   A N G G E R I K,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-3,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-3,"1, 18, 0"
64,1 0 1 8 - 4 - T A M A N   S E T A L I   I N D A H,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-4,",-,1018/860/1994(08),14 Aug 1993,13 Aug 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-4,"2, 18, 0"
65,1 0 1 8 - 5 - T A M A N   C A H A Y A,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-5,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-5,"3, 18, 0"
66,1 0 1 8 - 6 - T A M A N   D E S A   T E R A T A I,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-6,",-,1018/1202/1998(09),09 Sep 1997,08 Sep 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-6,"4, 18, 0"
67,1 0 1 8 - 7 - T A M A N   S R I   S E N T U L,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-7,",-,1018/192/1999(02),05 Feb 1998,04 Feb 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-7,"5, 18, 0"
68,1 0 1 8 - 8 - D E S A   C A H A Y A,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-8,",-,1018/386/1999(03),11 Mar 1998,10 Mar 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-8,"6, 18, 0"
69,1 0 1 8 - 9 - T A M A N   D A H L I A,C.K.C. DEVELOPMENTS SDN. BHD.,1018,1018/03-2027/0137(A),21 Mar 2022,20 Mar 2027,6095134809,ckcdevelopments@gmail.com,-,"1018-9,",-,1018/1233/2002(07),05 Jul 2001,04 Jul 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1018-9,"7, 18, 0"
70,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2,0,0,0,5,0,"94,000.00","94,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
71,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2,0,0,0,47,0,"101,000.00","110,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
72,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2,0,0,0,7,0,"94,000.00","94,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
73,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,12,0,0,0,242,10,"159,000.00","504,964.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
74,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,3,0,0,0,43,0,"250,000.00","250,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
75,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,3,0,0,0,15,0,"250,000.00","250,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
76,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,10,0,0,0,64,0,"133,975.00","334,190.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
77,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,5,0,0,0,90,0,"87,000.00","87,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
78,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,5,0,0,0,279,0,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
79,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,13,0,0,0,105,0,"44,000.00","94,400.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
80,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2,0,0,0,71,0,"101,000.00","110,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
81,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,13,0,0,0,91,0,"151,200.00","745,920.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
82,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,19,0,0,0,552,63,"378,612.00","1,218,258.00",96.38,SIAP DENGAN: CCC PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
83,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2.5,0,0,0,19,2,"330,000.00","850,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
84,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,3,0,0,0,38,0,"250,000.00","250,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
85,1 0 7 1 - 1 - T A M A N   N I R W A N A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-1,",SIAP DENGAN: CCC PENUH,1071-1/08-2016/02319(P),17 Aug 2015,16 Aug 2016,"RM 25,000.00",0mps,2,0,0,0,120,0,"94,000.00","94,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.140702, 101.750215""]",,https://teduh.kpkt.gov.my/project-swasta/1071-1,"18, 18, 0"
86,1 0 7 1 - 2 - K E T A P A N G   V I L L A,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-2,",SIAP DENGAN: CCC PENUH,1071-2/1136/2010(06),05 Jun 2009,04 Jun 2010,"RM 174,695.00",0mps,10,0,0,0,49,2,"174,695.00","650,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.145018, 101.751102""]",,https://teduh.kpkt.gov.my/project-swasta/1071-2,"19, 18, 0"
87,1 0 7 1 - 3 - C I T Y   G A R D E N     C O M M E R C I A L   C E N T R E,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-3,",SIAP DENGAN: CCC PENUH,1071-3/11-2019/03102(P),07 Nov 2018,06 Nov 2019,"RM 480,830.00",109mps,16,0,0,109,172,103,"480,830.00","979,990.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.147459, 101.750471""]",,https://teduh.kpkt.gov.my/project-swasta/1071-3,"20, 18, 0"
88,1 0 7 1 - 4 - A L F A   B A N G S A R,SRI SELTRA SDN. BHD.,1071,1071/09-2026/1152(R),01 Oct 2023,30 Sep 2026,-,-,-,"1071-4,",BERJALAN LANCAR,1071-4/09-2024/1455(A)-(S),01 Oct 2023,30 Sep 2024,"RM 965,000.00",0mps,24,0,0,0,178,116,"965,000.00","1,852,400.00",67.87,BERJALAN LANCAR,"[""3.126800, 101.675900""]",,https://teduh.kpkt.gov.my/project-swasta/1071-4,"21, 18, 0"
89,1 0 7 9 - 1 - T A M A N   S E G A R   F A S A   I I,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-1,",-,1079/1100/1994(10),09 Oct 1993,08 Oct 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1079-1,"22, 18, 0"
90,1 0 7 9 - 2 - T A M A N   S E G A R   -   F A S A   2,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-2,",-,1079-2/2346/2005(01),06 Jan 2004,05 Jan 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1079-2,"23, 18, 0"
91,1 0 7 9 - 3 - S E G A R   C O U R T S,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-3,",SIAP DENGAN: CFO PENUH,1079-3/887/2006(04),25 Apr 2005,24 Apr 2006,"RM 191,600.00",0mps,13,0,0,0,78,78,"191,600.00","248,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1079-3,"24, 18, 0"
92,1 0 7 9 - 4 - M A S E R A   B U K I T   S E G A R,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-4,",SIAP DENGAN: CCC PENUH,1079-4/07-2015/01981(P),02 Jul 2014,01 Jul 2015,"RM 3,686,820.00",0mps - 679mps,2.5,0,0,679,25,0,"3,686,820.00","4,716,645.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1079-4,"25, 18, 0"
93,1 0 7 9 - 4 - M A S E R A   B U K I T   S E G A R,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-4,",SIAP DENGAN: CCC PENUH,1079-4/07-2015/01981(P),02 Jul 2014,01 Jul 2015,"RM 3,686,820.00",0mps - 679mps,2.5,0,0,0,13,0,"7,140,000.00","9,350,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1079-4,"25, 18, 0"
94,1 0 7 9 - 5 - T A M A N   T A N A H   A M A N,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-5,",SIAP DENGAN: CFO PENUH,1079-5/11-2016/02505(P),22 Nov 2015,21 Nov 2016,"RM 753,000.00",0mps - 508mps,2,0,0,0,24,0,"753,000.00","1,029,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.354154, 100.430833""]",,https://teduh.kpkt.gov.my/project-swasta/1079-5,"1, 19, 0"
95,1 0 7 9 - 5 - T A M A N   T A N A H   A M A N,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-5,",SIAP DENGAN: CFO PENUH,1079-5/11-2016/02505(P),22 Nov 2015,21 Nov 2016,"RM 753,000.00",0mps - 508mps,2.5,0,0,508,14,3,"2,204,800.00","4,844,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""5.354154, 100.430833""]",,https://teduh.kpkt.gov.my/project-swasta/1079-5,"1, 19, 0"
96,1 0 7 9 - 6 - M E G A H   R I S E,PPB HARTABINA SDN. BHD.,1079,1079/12-2027/0193(R),06 Dec 2022,05 Dec 2027,-,-,-,"1079-6,",SIAP DENGAN: CCC PENUH,1079-6/12-2022/03484(P),06 Dec 2021,05 Dec 2022,"RM 894,800.00",112mps,31,0,0,112,228,76,"894,800.00","5,236,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.114473, 101.611071""]",,https://teduh.kpkt.gov.my/project-swasta/1079-6,"2, 19, 0"
97,1 1 3 6 - 1 - B A N D A R   B A R U   A Y E R   I T A M,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-1,",-,1136/1082/1998(09),24 Sep 1997,23 Sep 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1136-1,"3, 19, 0"
98,1 1 3 6 - 1 0 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-10,",SIAP DENGAN: CCC PENUH,1136-10/01-2022/0886(P),10 Jan 2021,09 Jan 2022,"RM 140,000.00",85mps,1,0,0,85,24,0,"140,000.00","168,115.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.051282, 101.288292""]",,https://teduh.kpkt.gov.my/project-swasta/1136-10,"12, 19, 0"
99,1 1 3 6 - 1 1 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-11,",SIAP DENGAN: CCC PENUH,1136-11/01-2021/01281(P),18 Jan 2020,17 Jan 2021,"RM 140,000.00",85mps - 156mps,1,0,0,85,80,1,"140,000.00","182,195.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.049709, 101.289172""]",,https://teduh.kpkt.gov.my/project-swasta/1136-11,"13, 19, 0"
100,1 1 3 6 - 1 1 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-11,",SIAP DENGAN: CCC PENUH,1136-11/01-2021/01281(P),18 Jan 2020,17 Jan 2021,"RM 140,000.00",85mps - 156mps,2,0,0,156,22,13,"300,000.00","346,743.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.049709, 101.289172""]",,https://teduh.kpkt.gov.my/project-swasta/1136-11,"13, 19, 0"
101,1 1 3 6 - 1 2 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-12,",SIAP DENGAN: CCC PENUH,1136-12/01-2022/0977(P),19 Jan 2021,18 Jan 2022,"RM 140,000.00",85mps,1,0,0,85,56,0,"140,000.00","178,578.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.049934, 101.290835""]",,https://teduh.kpkt.gov.my/project-swasta/1136-12,"14, 19, 0"
102,1 1 3 6 - 1 3 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-13,",PERMIT TELAH DIBATALKAN,1136-13/12-2021/03544(P),07 Dec 2020,06 Dec 2021,"RM 536,860.00",0mps,2,0,0,0,15,15,"536,860.00","866,860.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.054676, 101.292719""]",,https://teduh.kpkt.gov.my/project-swasta/1136-13,"15, 19, 0"
103,1 1 3 6 - 1 4 - T A M A N   I M P I A N A   B I D O R,FARLIM GROUP (MALAYSIA) BERHAD,1136,1136/11-2028/1368(R),26 Nov 2023,25 Nov 2028,048298899,bidorcustomercare@farlim.com.my,-,"1136-14,",SIAP DENGAN: CCC PENUH,1136-14/05-2023/0398(A)-(L),05 May 2021,04 May 2023,"RM 210,900.00",92mps,1,"3, 4",2,92,51,1,"210,900.00","310,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.051415, 101.287768""]",,https://teduh.kpkt.gov.my/project-swasta/1136-14,"16, 19, 0"
